,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,REFPOINT
8808,-7568.053527798504,4864892.154664098,1,1,110,1,11,13,1371721283,18
8809,-7549.37943457067,4864878.413713895,1,1,107,1,11,13,1371721531,12
8810,-7537.2410000003865,4864895.7321000025,1,1,117,2,11,13,1371721631,22
8811,-7549.37943457067,4864878.413713895,1,1,107,1,11,13,1371721551,12
8812,-7568.053527798504,4864892.154664098,1,1,110,1,11,13,1371721298,18
8813,-7549.37943457067,4864878.413713895,1,1,107,1,11,13,1371721572,12
8814,-7391.93019238487,4864841.240641913,2,2,101,1,11,13,1371721973,0
8815,-7390.734700001776,4864835.034999996,2,2,144,2,11,13,1371721926,55
8816,-7390.620600000025,4864836.055799998,2,2,143,2,11,13,1371721906,54
8817,-7390.184700001031,4864838.919100001,2,2,101,2,11,13,1371721955,1
8818,-7386.6402587369075,4864845.965452015,2,2,102,1,11,13,1371722098,2
8819,-7381.686900001019,4864845.7553,2,2,102,2,11,13,1371722056,3
8820,-7386.6402587369075,4864845.965452015,2,2,102,1,11,13,1371722082,2
8821,-7381.686900001019,4864845.7553,2,2,102,2,11,13,1371722005,3
8822,-7381.686900001019,4864845.7553,2,2,102,2,11,13,1371722026,3
8823,-7380.866799999028,4864847.233599998,2,2,103,2,11,13,1371722126,4
8824,-7382.916102800517,4864854.208545767,2,2,104,1,11,13,1371722237,5
8825,-7377.778799999504,4864852.8002,2,2,104,2,11,13,1371722215,6
8826,-7380.866799999028,4864847.233599998,2,2,103,2,11,13,1371722172,4
8827,-7372.802900001408,4864849.3028,2,2,106,2,11,13,1371722356,9
8828,-7377.296035300941,4864860.055810973,2,2,105,1,11,13,1371722304,7
8829,-7377.296035300941,4864860.055810973,2,2,105,1,11,13,1371722317,7
8830,-7382.916102800517,4864854.208545767,2,2,104,1,11,13,1371722251,5
8831,-7377.061700001359,4864851.720700003,2,2,105,2,11,13,1371722277,8
8832,-7363.282299999148,4864844.0207,2,2,107,2,11,13,1371722409,10
8833,-7372.802900001408,4864849.3028,2,2,106,2,11,13,1371722373,9
8834,-7363.282299999148,4864844.0207,2,2,107,2,11,13,1371722433,10
8835,-7349.546000000089,4864836.399899997,2,2,108,2,11,13,1371722468,11
8836,-7337.52419999987,4864829.7302,2,2,109,2,11,13,1371722512,12
8837,-7330.668299999088,4864825.926600002,2,2,110,2,11,13,1371722536,13
8838,-7327.929099999367,4864824.406999998,2,2,111,2,11,13,1371722563,14
8839,-7323.883299998939,4864822.1624,2,2,112,2,11,13,1371722605,15
8840,-7323.883299998939,4864822.1624,2,2,112,2,11,13,1371722620,15
8841,-7321.03830000013,4864820.583800003,2,2,113,2,11,13,1371722683,16
8842,-7316.906800001859,4864818.2918,2,2,114,2,11,13,1371722707,17
8843,-7321.03830000013,4864820.583800003,2,2,113,2,11,13,1371722653,16
8844,-7314.132500000298,4864816.752599998,2,2,115,2,11,13,1371722733,18
8845,-7308.869500000029,4864814.4614999965,2,2,117,2,11,13,1371722789,20
8846,-7311.919399999082,4864808.963799998,2,2,135,2,11,13,1371722829,43
8847,-7310.02950000018,4864815.141199999,2,2,116,2,11,13,1371722766,19
8848,-7308.779111966491,4864804.134827018,2,2,136,1,11,13,1371722884,44
8849,-7312.662200000137,4864807.624899998,2,2,136,2,11,13,1371722854,45
8850,-7310.700860090554,4864800.670677118,2,2,137,1,11,13,1371722957,46
8851,-7315.743400000036,4864802.071500003,2,2,137,2,11,13,1371722930,47
8852,-7308.779111966491,4864804.134827018,2,2,136,1,11,13,1371722901,44
8853,-7310.700860090554,4864800.670677118,2,2,137,1,11,13,1371722973,46
8854,-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723097,50
8855,-7312.981300000101,4864798.747699998,2,2,138,2,11,13,1371723037,49
8856,-7311.216361027211,4864796.4609578485,2,2,138,1,11,13,1371723070,48
8857,-7311.216361027211,4864796.4609578485,2,2,138,1,11,13,1371723055,48
8858,-7312.981300000101,4864798.747699998,2,2,138,2,11,13,1371723020,49
8859,-7316.963899999857,4864795.2365000015,2,2,139,2,11,13,1371723194,51
8860,-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723112,50
8861,-7317.526099998503,4864794.559299998,2,2,140,2,11,13,1371723162,52
8862,-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723126,50
8863,-7324.080699998885,4864817.717,2,2,132,2,11,13,1371723294,40
8864,-7324.582886133344,4864813.8198470175,2,2,132,1,11,13,1371723348,39
8865,-7316.86719999835,4864813.714900002,2,2,134,2,11,13,1371723243,42
8866,-7324.080699998885,4864817.717,2,2,132,2,11,13,1371723318,40
8867,-7318.341099999845,4864814.532499999,2,2,133,2,11,13,1371723269,41
8868,-7325.23409999907,4864818.356799996,2,2,131,2,11,13,1371723423,38
8869,-7325.23409999907,4864818.356799996,2,2,131,2,11,13,1371723405,38
8870,-7332.1088000014415,4864822.170999996,2,2,129,2,11,13,1371723485,36
8871,-7324.582886133344,4864813.8198470175,2,2,132,1,11,13,1371723366,39
8872,-7330.786899998784,4864821.437299997,2,2,130,2,11,13,1371723461,37
8873,-7334.797350611538,4864819.486666389,2,2,129,1,11,13,1371723533,35
8874,-7337.716099999845,4864825.2817,2,2,128,2,11,13,1371723562,34
8875,-7338.857999999076,4864825.9152000025,2,2,127,2,11,13,1371723583,33
8876,-7334.797350611538,4864819.486666389,2,2,129,1,11,13,1371723525,35
8877,-7353.723400000484,4864834.1625000015,2,2,124,2,11,13,1371723712,30
8878,-7352.520300000906,4864833.494800001,2,2,125,2,11,13,1371723676,31
8879,-7345.42330000177,4864829.557700002,2,2,126,2,11,13,1371723633,32
8880,-7359.331099998206,4864837.273500003,2,2,123,2,11,13,1371723735,29
8881,-7360.497299998999,4864837.920500003,2,2,122,2,11,13,1371723761,28
8882,-7360.497299998999,4864837.920500003,2,2,122,2,11,13,1371723948,28
8883,-7363.289747696371,4864835.294131495,2,2,122,1,11,13,1371723922,27
8884,-7366.242400001734,4864841.108000003,2,2,121,2,11,13,1371724087,26
8885,-7363.289747696371,4864835.294131495,2,2,122,1,11,13,1371723847,27
8886,-7366.751436967404,4864837.214649305,2,2,121,1,11,13,1371724135,25
8887,-7366.751436967404,4864837.214649305,2,2,121,1,11,13,1371724115,25
8888,-7367.458799999206,4864841.782799996,2,2,120,2,11,13,1371724259,24
8889,-7373.052799999715,4864844.886500001,2,2,119,2,11,13,1371724284,23
8890,-7374.347500000149,4864845.604699999,2,2,118,2,11,13,1371724307,22
8891,-7636.205699998885,4864967.330200002,0,0,107,2,11,13,1369908998,2
8892,-7377.078269988298,4864842.961438999,2,2,118,1,11,13,1371724341,21
8893,-7637.256999999285,4864949.814300002,0,0,102,2,11,13,1369908931,0
8894,-7377.078269988298,4864842.961438999,2,2,118,1,11,13,1371724354,21
8895,-7618.586899999529,4864975.2962,0,0,112,2,11,13,1369909203,5
8896,-7628.134500000626,4864977.021200001,0,0,110,2,11,13,1369909097,3
8897,-7622.054600000381,4864976.294200003,0,0,111,2,11,13,1369909150,4
8898,-7633.729499999434,4864965.317299998,0,0,106,2,11,13,1369909043,1
8899,-7616.5560000017285,4864975.878600001,0,0,113,2,11,13,1369909241,6
8900,-7592.733300000428,4864982.7069000015,0,0,116,2,11,13,1369909367,9
8901,-7607.247600000352,4864978.546700002,0,0,114,2,11,13,1369909283,7
8902,-7605.419300001115,4864979.070799999,0,0,115,2,11,13,1369909324,8
8903,-7589.0014999993155,4864985.495899999,0,0,118,2,11,13,1369909446,11
8904,-7587.041400000453,4864986.057800001,0,0,117,2,11,13,1369909408,10
8905,-7615.52769999951,4864982.2821,0,0,121,2,11,13,1369909610,14
8906,-7592.718600001186,4864984.430299997,0,0,119,2,11,13,1369909483,12
8907,-7611.0564999990165,4864981.801700003,0,0,120,2,11,13,1369909536,13
8908,-7636.633000001311,4864991.830600001,0,0,125,2,11,13,1369909896,17
8909,-7637.225699998437,4864993.806299998,0,0,126,2,11,13,1369909929,18
8910,-7632.143599998206,4864982.217100002,0,0,122,2,11,13,1369909810,15
8911,-7634.5003999993205,4864984.319200002,0,0,123,2,11,13,1369909861,16
8912,-7638.843199998141,4864999.3684,0,0,127,2,11,13,1369909963,19
8913,-7641.624600000678,4865008.901500002,0,0,130,2,11,13,1369910087,22
8914,-7641.030099999159,4865006.826700002,0,0,129,2,11,13,1369910047,21
8915,-7639.417199999094,4865001.277099997,0,0,128,2,11,13,1369910007,20
8916,-7639.077799998224,4865011.763999999,0,0,131,2,11,13,1369910135,23
8917,-7638.067699998617,4865000.620200002,0,0,133,2,11,13,1369910443,25
8918,-7640.976199999452,4865010.659500003,0,0,132,2,11,13,1369910405,24
8919,-7643.20149999857,4864947.990599996,0,0,202,2,11,13,1369910660,28
8920,-7645.088700000197,4864948.9595,0,0,201,2,11,13,1369910572,27
8921,-7632.238800000399,4864988.249200001,0,0,134,2,11,13,1369910500,26
8922,-7661.735899999738,4864938.303900003,0,0,209,2,11,13,1369910862,30
8923,-7650.165600001811,4864937.056900002,0,0,236,2,11,13,1369910771,52
8924,-7656.6356999985865,4864938.0260000015,0,0,208,2,11,13,1369910825,29
8925,-7667.339800000191,4864936.697800003,0,0,211,2,11,13,1369910901,31
8926,-7674.955899998547,4864934.514399998,0,0,213,2,11,13,1369910971,33
8927,-7669.233500000089,4864936.154799998,0,0,212,2,11,13,1369910933,32
8928,-7676.627099998294,4864934.035599999,0,0,214,2,11,13,1369911005,34
8929,-7684.282400000841,4864931.8413999975,0,0,216,2,11,13,1369911084,36
8930,-7682.543800000101,4864932.3395000035,0,0,215,2,11,13,1369911050,35
8931,-7685.723499998449,4864929.890299998,0,0,218,2,11,13,1369911155,37
8932,-7675.352499999107,4864932.862899996,0,0,219,2,11,13,1369911248,38
8933,-7680.134599998592,4864931.4921,0,0,237,2,11,13,1369911193,53
8934,-7661.896899998189,4864934.618799998,0,0,220,2,11,13,1369911295,39
8935,-7646.339299999178,4864932.2717999965,0,0,235,2,11,13,1369911352,51
8936,-7646.244600001723,4864925.928999998,0,0,222,2,11,13,1369911515,40
8937,-7643.385099999607,4864928.0748,0,0,233,2,11,13,1369911478,49
8938,-7643.993799999355,4864930.197999999,0,0,234,2,11,13,1369911391,50
8939,-7641.28579999879,4864920.750600003,0,0,231,2,11,13,1369911605,47
8940,-7641.771899998189,4864922.445900002,0,0,232,2,11,13,1369911568,48
8941,-7639.649500001222,4864915.041199997,0,0,230,2,11,13,1369911646,46
8942,-7640.703999999911,4864913.5625,0,0,224,2,11,13,1369911676,41
8943,-7639.136199999601,4864913.2513,0,0,229,2,11,13,1369911713,45
8944,-7637.728900000453,4864903.183399999,0,0,225,2,11,13,1369911792,42
8945,-7636.297600001098,4864898.285099998,1,0,209,2,11,13,1369927604,42
8946,-7636.960200000554,4864905.659699999,0,0,227,2,11,13,1369911750,44
8947,-7653.343301445247,4864920.963251494,2,0,214,1,11,13,1369926991,49
8948,-7638.807999998331,4864907.044100001,1,0,211,2,11,13,1369927673,44
8949,-7637.5564999990165,4864907.466200002,1,0,207,2,11,13,1369927732,40
8950,-7638.2760000005355,4864905.187200001,1,0,210,2,11,13,1369927639,43
8951,-7639.180100001396,4864913.130099997,1,0,206,2,11,13,1369927767,39
8952,-7637.002399999648,4864905.532300003,1,0,208,2,11,13,1369927704,41
8953,-7636.342433217913,4864916.8216095185,1,0,205,1,11,13,1369927846,37
8954,-7641.812300000341,4864922.313900001,1,0,203,2,11,13,1369927956,35
8955,-7639.690999999642,4864914.912799999,1,0,205,2,11,13,1369927800,38
8956,-7641.3297999985525,4864920.629500002,1,0,204,2,11,13,1369927921,36
8957,-7646.423599999398,4864925.757100001,1,0,213,2,11,13,1369928083,46
8958,-7656.559099998325,4864938.028999999,1,0,235,2,11,13,1369928175,66
8959,-7646.206399999559,4864932.4318,1,0,234,2,11,13,1369928132,65
8960,-7643.428199999034,4864927.950800002,1,0,202,2,11,13,1369928014,34
8961,-7644.034899998456,4864930.066799998,1,0,201,2,11,13,1369928046,33
8962,-7661.753100000322,4864938.275399998,1,0,215,2,11,13,1369928247,48
8963,-7667.3517999984315,4864936.670500003,1,0,216,2,11,13,1369928273,49
8964,-7669.247800000012,4864936.126800002,1,0,217,2,11,13,1369928302,50
8965,-7659.935300000012,4864938.7962,1,0,214,2,11,13,1369928209,47
8966,-7682.559099998325,4864932.3116,1,0,220,2,11,13,1369928481,53
8967,-7675.406700000167,4864932.779600002,1,0,226,2,11,13,1369928402,59
8968,-7682.084399998189,4864930.865400001,1,0,225,2,11,13,1369928446,58
8969,-7676.643599998206,4864934.006999998,1,0,219,2,11,13,1369928361,52
8970,-7674.97230000049,4864934.486199996,1,0,218,2,11,13,1369928333,51
8971,-7684.298099998385,4864931.813000001,1,0,221,2,11,13,1369928508,54
8972,-7691.338399998844,4864928.212899998,1,0,222,2,11,13,1369928574,55
8973,-7689.513399999589,4864928.736100003,1,0,223,2,11,13,1369928607,56
8974,-7683.855900000781,4864930.357900001,1,0,224,2,11,13,1369928541,57
8975,-7650.165600001811,4864937.056900002,1,0,233,2,11,13,1369928656,64
8976,-7645.041900001466,4864948.917999998,1,0,229,2,11,13,1369928720,62
8977,-7647.626299999654,4864944.457699999,1,0,230,2,11,13,1369928688,63
8978,-7633.205600000918,4864965.108800001,1,0,128,2,11,13,1369928823,27
8979,-7643.092399999499,4864947.8138,1,0,228,2,11,13,1369928766,61
8980,-7633.04149999842,4864971.012100004,1,0,130,2,11,13,1369928854,29
8981,-7635.040800001472,4864986.063900001,1,0,116,2,11,13,1369928981,15
8982,-7632.2586999982595,4864982.0603,1,0,138,2,11,13,1369928901,32
8983,-7634.477000001818,4864984.097499996,1,0,115,2,11,13,1369928941,14
8984,-7638.854200001805,4864999.367600001,1,0,119,2,11,13,1369929103,18
8985,-7637.177999999374,4864993.520599999,1,0,118,2,11,13,1369929070,17
8986,-7639.35000000149,4865001.098099999,1,0,120,2,11,13,1369929140,19
8987,-7636.679000001402,4864991.778700002,1,0,117,2,11,13,1369929025,16
8988,-7640.98050000146,4865006.785599999,1,0,121,2,11,13,1369929170,20
8989,-7641.5731999985865,4865008.853,1,0,122,2,11,13,1369929266,21
8990,-7639.7153999991715,4865007.160400003,1,0,126,2,11,13,1369929200,25
8991,-7641.899399999529,4865014.780100003,1,0,124,2,11,13,1369929304,23
8992,-7640.289599999785,4865009.164800003,1,0,125,2,11,13,1369929232,24
8993,-7616.670099999756,4864979.499200001,1,0,114,2,11,13,1369929547,13
8994,-7642.445999998598,4865016.687799999,1,0,123,2,11,13,1369929346,22
8995,-7618.763300001621,4864975.433799997,1,0,101,2,11,13,1369929435,0
8996,-7611.129000000656,4864977.622000001,1,0,103,2,11,13,1369929589,2
8997,-7616.688900001346,4864976.028099999,1,0,102,2,11,13,1369929476,1
8998,-7603.5650999993095,4864979.790100001,1,0,105,2,11,13,1369929691,4
8999,-7603.1924000009885,4864981.479000002,1,0,113,2,11,13,1369929723,12
9000,-7601.616200000048,4864980.348899998,1,0,106,2,11,13,1369929759,5
9001,-7609.2503999993205,4864978.160700001,1,0,104,2,11,13,1369929638,3
9002,-7594.736999999732,4864983.902400002,1,0,111,2,11,13,1369930264,10
9003,-7596.2032000012705,4864981.900200002,1,0,107,2,11,13,1369929796,6
9004,-7594.264100000262,4864982.456100002,1,0,108,2,11,13,1369930297,7
9005,-7589.062399998307,4864985.529100001,1,0,110,2,11,13,1369930328,9
9006,-7596.6486999988565,4864983.354699999,1,0,112,2,11,13,1369930239,11
9007,-7587.102299999446,4864986.090999998,1,0,109,2,11,13,1369930363,8
9008,-7635.6803999990225,4864966.449299999,2,0,133,2,11,13,1370012756,31
9009,-7633.292500000447,4864970.058799997,2,0,134,2,11,13,1370012820,32
9010,-7633.236699998379,4864965.063299999,2,0,132,2,11,13,1370012710,30
9011,-7634.477000001818,4864984.097499996,2,0,117,2,11,13,1370012971,15
9012,-7635.040800001472,4864986.063900001,2,0,118,2,11,13,1370013007,16
9013,-7636.667899999766,4864991.739799999,2,0,119,2,11,13,1370013043,17
9014,-7632.1528999991715,4864981.863899998,2,0,140,2,11,13,1370012938,35
9015,-7628.134500000626,4864977.021200001,2,0,138,2,11,13,1370012891,33
9016,-7637.177999999374,4864993.520599999,2,0,120,2,11,13,1370013073,18
9017,-7638.814300000668,4864999.2282000035,2,0,121,2,11,13,1370013110,19
9018,-7640.98050000146,4865006.785599999,2,0,123,2,11,13,1370013170,21
9019,-7639.35000000149,4865001.098099999,2,0,122,2,11,13,1370013141,20
9020,-7641.899399999529,4865014.780100003,2,0,126,2,11,13,1370013333,24
9021,-7641.5731999985865,4865008.853,2,0,124,2,11,13,1370013261,22
9022,-7640.289599999785,4865009.164800003,2,0,127,2,11,13,1370013366,25
9023,-7642.445999998598,4865016.687799999,2,0,125,2,11,13,1370013290,23
9024,-7641.899399999529,4865014.780100003,2,0,126,2,11,13,1370013317,24
9025,-7639.7153999991715,4865007.160400003,2,0,128,2,11,13,1370013404,27
9026,-7634.934135507791,4865007.513685353,2,0,128,1,11,13,1370013438,26
9027,-7637.842599999159,4865000.627700001,2,0,129,2,11,13,1370013519,28
9028,-7631.815499998629,4864988.132799998,2,0,130,2,11,13,1370013557,29
9029,-7618.763300001621,4864975.433799997,2,0,101,2,11,13,1370013659,0
9030,-7611.129000000656,4864977.622000001,2,0,103,2,11,13,1370013722,2
9031,-7622.054600000381,4864976.294200003,2,0,139,2,11,13,1370013626,34
9032,-7609.2503999993205,4864978.160700001,2,0,104,2,11,13,1370013753,3
9033,-7616.688900001346,4864976.028099999,2,0,102,2,11,13,1370013689,1
9034,-7596.2032000012705,4864981.900200002,2,0,107,2,11,13,1370013849,6
9035,-7601.616200000048,4864980.348899998,2,0,106,2,11,13,1370013821,5
9036,-7603.5650999993095,4864979.790100001,2,0,105,2,11,13,1370013786,4
9037,-7594.264100000262,4864982.456100002,2,0,108,2,11,13,1370013879,7
9038,-7589.062399998307,4864985.529100001,2,0,110,2,11,13,1370013937,9
9039,-7602.096400000155,4864981.792999998,2,0,113,2,11,13,1370014037,12
9040,-7594.736999999732,4864983.902400002,2,0,111,2,11,13,1370013971,10
9041,-7596.6486999988565,4864983.354699999,2,0,112,2,11,13,1370014006,11
9042,-7587.102299999446,4864986.090999998,2,0,109,2,11,13,1370013914,8
9043,-7604.017799999566,4864981.242399998,2,0,114,2,11,13,1370014065,13
9044,-7643.117800001055,4864947.830799997,2,0,230,2,11,13,1370335974,65
9045,-7616.9461999982595,4864980.0132,2,0,115,2,11,13,1370014098,14
9046,-7648.530400000513,4864942.806100003,2,0,231,2,11,13,1370335938,66
9047,-7646.286299999803,4864932.3486,2,0,234,2,11,13,1370336119,67
9048,-7644.034899998456,4864930.066799998,2,0,201,2,11,13,1370336158,36
9049,-7650.165600001811,4864937.056900002,2,0,241,2,11,13,1370336084,69
9050,-7650.165600001811,4864937.056900002,2,0,241,2,11,13,1370336039,69
9051,-7648.530400000513,4864942.806100003,2,0,231,2,11,13,1370336004,66
9052,-7641.812399998307,4864922.313900001,2,0,203,2,11,13,1370336220,38
9053,-7639.690999999642,4864914.912799999,2,0,205,2,11,13,1370336281,40
9054,-7641.3297999985525,4864920.629500002,2,0,204,2,11,13,1370336256,39
9055,-7643.428199999034,4864927.950800002,2,0,202,2,11,13,1370336186,37
9056,-7636.622600000352,4864899.4196000025,2,0,210,2,11,13,1370336429,45
9057,-7636.083599999547,4864897.538199998,2,0,209,2,11,13,1370336403,44
9058,-7637.5564999990165,4864907.466200002,2,0,207,2,11,13,1370336339,42
9059,-7637.002300001681,4864905.532300003,2,0,208,2,11,13,1370336369,43
9060,-7639.180100001396,4864913.130099997,2,0,206,2,11,13,1370336310,41
9061,-7638.807999998331,4864907.044100001,2,0,212,2,11,13,1370336491,47
9062,-7640.679200001061,4864913.532200001,2,0,213,2,11,13,1370336517,48
9063,-7646.805700000374,4864925.951300004,2,0,214,2,11,13,1370336560,50
9064,-7638.2760000005355,4864905.187200001,2,0,211,2,11,13,1370336463,46
9065,-7659.935300000012,4864938.7962,2,0,216,2,11,13,1370338688,51
9066,-7669.247800000012,4864936.126800002,2,0,219,2,11,13,1370338767,54
9067,-7667.3517999984315,4864936.670500003,2,0,218,2,11,13,1370338743,53
9068,-7656.487500000745,4864938.0895000035,2,0,235,2,11,13,1370338656,68
9069,-7661.753100000322,4864938.275399998,2,0,217,2,11,13,1370338713,52
9070,-7684.298099998385,4864931.813000001,2,0,223,2,11,13,1370339118,58
9071,-7682.559099998325,4864932.3116,2,0,222,2,11,13,1370339092,57
9072,-7674.97230000049,4864934.486199996,2,0,220,2,11,13,1370338867,55
9073,-7676.643599998206,4864934.006999998,2,0,221,2,11,13,1370339062,56
9074,-7689.513399999589,4864928.736100003,2,0,225,2,11,13,1370339175,60
9075,-7691.338399998844,4864928.212899998,2,0,224,2,11,13,1370339151,59
9076,-7682.084399998189,4864930.865400001,2,0,227,2,11,13,1370339228,62
9077,-7683.855900000781,4864930.357900001,2,0,226,2,11,13,1370339202,61
9078,-7675.371700000018,4864932.7897000015,2,0,228,2,11,13,1370339264,63
9079,-7635.299400001764,4864966.343500003,3,0,130,2,11,13,1370339690,29
9080,-7633.469399999826,4864965.338399999,3,0,129,2,11,13,1370339660,28
9081,-7661.5582000017175,4864934.3435999965,2,0,229,2,11,13,1370339562,64
9082,-7633.386599998921,4864970.1708,3,0,131,2,11,13,1370339719,30
